"Year","Month","Stop","Total_Ins","Total_Outs","NbrStops","Mean_Ins","Mean_Outs","Mean_Load","NbrTrips","Lat","Lon","Mean_DwellTime"
"2020","Feb","21965",10646,6509,1471,7.23725356900068,4.42488103331067,5.38492665655033,1977,40.023624,-75.077735,00:02:25
"2020","Feb","21966",5995,498,563,10.6483126110124,0.884547069271758,8.60114777618364,697,40.023876,-75.077713,00:02:19
"2020","Feb","21967",1196,188,138,8.66666666666667,1.36231884057971,7.29268292682927,164,40.02399,-75.077728,00:01:44
"2020","Feb","21968",6008,1432,902,6.66075388026608,1.58758314855876,4.40469208211144,1364,40.023658,-75.077018,00:03:26
"2020","Feb","21969",2466,560,247,9.98380566801619,2.26720647773279,7.68224299065421,321,40.023799,-75.076988,00:04:46
"2020","Feb","21970",7579,1968,977,7.75742067553736,2.014329580348,6.06805444355484,1249,40.023445,-75.077033,00:02:41
"2020","Feb","21971",5028,0,797,6.30865746549561,0,5.14110429447853,978,40.022861,-75.078865,00:08:40
"2020","Feb","21972",0,553,47,0,11.7659574468085,0,51,40.022636,-75.078506,00:02:27
"2020","Feb","21977",147,127,140,1.05,0.907142857142857,5.5974025974026,462,39.997959,-75.236206,00:00:03
"2020","Feb","21978",55,89,81,0.679012345679012,1.09876543209877,5.53246753246753,462,40.000274,-75.238632,00:00:01
"2020","Feb","21979",74,182,138,0.536231884057971,1.31884057971015,5.29565217391304,460,40.00167,-75.239768,00:00:03
"2020","Feb","21980",51,142,105,0.485714285714286,1.35238095238095,5.09782608695652,460,40.003513,-75.241104,00:00:01
"2020","Feb","21982",16,173,92,0.173913043478261,1.8804347826087,4.1969696969697,462,40.006752,-75.246589,00:00:02
"2020","Feb","21983",122,256,140,0.871428571428571,1.82857142857143,3.90692640692641,462,40.007793,-75.249877,00:00:03
"2020","Feb","21985",12,71,29,0.413793103448276,2.44827586206897,3.70258620689655,232,40.007469,-75.255668,00:00:00
"2020","Feb","21987",77,60,50,1.54,1.2,3.77489177489177,231,40.006835,-75.257675,00:00:01
"2020","Feb","21988",9,89,57,0.157894736842105,1.56140350877193,3.41379310344828,232,40.005947,-75.260025,00:00:03
"2020","Feb","21989",24,65,45,0.533333333333333,1.44444444444444,2.96536796536797,231,40.006359,-75.262512,00:00:01
"2020","Feb","21990",10,38,25,0.4,1.52,2.84415584415584,231,40.00846,-75.263404,00:00:00
"2020","Feb","21992",42,104,81,0.518518518518518,1.28395061728395,2.57327586206897,232,40.011169,-75.264846,00:00:03
"2020","Feb","21993",21,42,40,0.525,1.05,2.44915254237288,236,40.013374,-75.267105,00:00:02
"2020","Feb","21995",42,34,39,1.07692307692308,0.871794871794872,2.42701525054466,459,40.01353,-75.271102,00:00:00
"2020","Feb","21996",49,87,60,0.816666666666667,1.45,2.3442265795207,459,40.013061,-75.272857,00:00:01
"2020","Feb","21997",85,107,70,1.21428571428571,1.52857142857143,2.29694323144105,458,40.012203,-75.274398,00:00:01
"2020","Feb","21998",28,67,35,0.8,1.91428571428571,2.21538461538462,455,40.010643,-75.276084,00:00:00
"2020","Feb","21999",32,63,53,0.60377358490566,1.18867924528302,2.13876651982379,454,40.009513,-75.277969,00:00:01
"2020","Feb","22",1212,2079,710,1.70704225352113,2.92816901408451,15.286231884058,828,40.044864,-75.054527,00:00:21
"2020","Feb","220",16792,7912,2559,6.56193825713169,3.09183274716686,6.32469993682881,3166,40.016868,-75.084197,00:06:30
"2020","Feb","22000",11,47,44,0.25,1.06818181818182,2.05960264900662,453,40.008705,-75.281036,00:00:01
"2020","Feb","22002",732,332,434,1.68663594470046,0.764976958525346,8.57534246575342,1168,39.977779,-75.213584,00:00:07
"2020","Feb","22003",162,13,92,1.76086956521739,0.141304347826087,3.40901213171577,577,39.9766,-75.213233,00:00:02
"2020","Feb","22005",232,37,138,1.68115942028985,0.268115942028986,4.88428324697755,579,39.971557,-75.211967,00:00:03
"2020","Feb","22006",266,74,178,1.49438202247191,0.415730337078652,5.21799307958478,578,39.96968,-75.211616,00:00:06
"2020","Feb","22007",96,44,81,1.18518518518519,0.54320987654321,4.24884792626728,434,39.96854,-75.211196,00:00:02
"2020","Feb","22008",255,83,171,1.49122807017544,0.485380116959064,6.29655172413793,435,39.961975,-75.199501,00:00:05
"2020","Feb","22009",143,46,107,1.33644859813084,0.429906542056075,6.52764976958525,434,39.962223,-75.197273,00:00:02
"2020","Feb","22010",106,27,81,1.30864197530864,0.333333333333333,6.68822170900693,433,39.962371,-75.195816,00:00:02
"2020","Feb","22011",211,102,147,1.43537414965986,0.693877551020408,7.38194444444444,432,39.962856,-75.191459,00:00:04
"2020","Feb","22012",267,109,242,1.10330578512397,0.450413223140496,9.69875,800,39.963195,-75.188575,00:00:05
"2020","Feb","22013",236,92,178,1.32584269662921,0.51685393258427,9.8825,800,39.963321,-75.187469,00:00:01
"2020","Feb","22014",103,58,84,1.22619047619048,0.69047619047619,8.06235565819861,433,39.964126,-75.181503,00:00:01
"2020","Feb","22015",217,111,157,1.38216560509554,0.707006369426752,8.29195402298851,435,39.964107,-75.175666,00:00:04
"2020","Feb","22016",180,104,158,1.13924050632911,0.658227848101266,8.57931034482759,435,39.963779,-75.172958,00:00:05
"2020","Feb","22017",223,235,220,1.01363636363636,1.06818181818182,8.54377880184332,434,39.963535,-75.171058,00:00:07
"2020","Feb","22018",249,150,172,1.44767441860465,0.872093023255814,9.02078521939954,433,39.963134,-75.167938,00:00:06
"2020","Feb","22019",186,81,156,1.19230769230769,0.519230769230769,8.78571428571429,434,39.963329,-75.169517,00:00:05
"2020","Feb","2201no",0,10,7,0,1.42857142857143,0,8,39.980167,-75.224914,00:00:15
"2020","Feb","22020",969,361,249,3.89156626506024,1.44979919678715,10.4147465437788,434,39.962936,-75.166404,00:00:17
"2020","Feb","22021",306,178,176,1.73863636363636,1.01136363636364,10.7096774193548,434,39.962749,-75.164802,00:00:07
"2020","Feb","22022",341,219,161,2.11801242236025,1.36024844720497,11.0138248847926,434,39.962554,-75.163261,00:00:07
"2020","Feb","22023",252,225,146,1.72602739726027,1.54109589041096,10.5333333333333,435,39.961879,-75.159439,00:00:05
"2020","Feb","22024",152,180,151,1.00662251655629,1.19205298013245,10.4689655172414,435,39.961688,-75.157844,00:00:05
"2020","Feb","22025",153,350,218,0.701834862385321,1.60550458715596,9.41013824884793,434,39.961303,-75.149955,00:00:07
"2020","Feb","22026",51,184,124,0.411290322580645,1.48387096774194,9.09237875288684,433,39.961219,-75.148307,00:00:04
"2020","Feb","22027",62,194,127,0.488188976377953,1.52755905511811,8.77262180974478,431,39.961071,-75.146736,00:00:04
"2020","Feb","22028",64,336,173,0.369942196531792,1.94219653179191,8.15277777777778,432,39.960891,-75.145103,00:00:06
"2020","Feb","22029",57,386,167,0.341317365269461,2.31137724550898,7.4364896073903,433,39.960735,-75.143539,00:00:05
"2020","Feb","22030",4719,4598,1371,3.44201312910284,3.35375638220277,7.16854565952649,1774,39.960453,-75.140701,00:01:11
"2020","Feb","22033",136,123,129,1.05426356589147,0.953488372093023,3.53503184713376,314,39.975463,-75.120758,00:00:05
"2020","Feb","22034",38,11,19,2,0.578947368421053,2.22619047619048,420,39.965984,-75.13182,00:00:01
"2020","Feb","22035",843,146,194,4.34536082474227,0.752577319587629,5.41942604856512,453,39.960639,-75.140464,00:00:34
"2020","Feb","22036",346,63,133,2.6015037593985,0.473684210526316,7.59734513274336,452,39.960952,-75.143295,00:00:05
"2020","Feb","22037",431,85,199,2.16582914572864,0.42713567839196,8.35761589403974,453,39.961112,-75.144882,00:00:08
"2020","Feb","22038",276,82,157,1.75796178343949,0.522292993630573,8.78587196467991,453,39.961296,-75.146499,00:00:06
"2020","Feb","22039",185,74,140,1.32142857142857,0.528571428571429,8.99113082039911,451,39.961452,-75.148094,00:00:04
"2020","Feb","22040",215,116,157,1.36942675159236,0.738853503184713,9.24944812362031,453,39.961536,-75.149696,00:00:05
"2020","Feb","22041",351,174,219,1.6027397260274,0.794520547945205,9.58628318584071,452,39.961627,-75.151672,00:00:09
"2020","Feb","22042",96,62,76,1.26315789473684,0.815789473684211,9.71523178807947,453,39.961696,-75.152801,00:00:02
"2020","Feb","22043",175,120,149,1.1744966442953,0.805369127516778,9.83664459161148,453,39.961761,-75.154403,00:00:05
"2020","Feb","22044",165,135,161,1.02484472049689,0.838509316770186,9.90286975717439,453,39.961822,-75.156005,00:00:05
"2020","Feb","22045",136,130,145,0.937931034482759,0.896551724137931,9.91611479028698,453,39.961891,-75.157432,00:00:05
"2020","Feb","22046",219,166,156,1.40384615384615,1.06410256410256,10.0331125827815,453,39.9621,-75.159164,00:00:06
"2020","Feb","22048",398,360,197,2.02030456852792,1.82741116751269,10.1061946902655,452,39.96276,-75.162971,00:00:08
"2020","Feb","22049",167,287,175,0.954285714285714,1.64,9.84070796460177,452,39.962951,-75.16455,00:00:06
"2020","Feb","22050",307,16,140,2.19285714285714,0.114285714285714,3.61142857142857,350,40.022693,-75.159072,00:00:08
"2020","Feb","22051",191,410,187,1.02139037433155,2.19251336898396,7.94260485651214,453,39.963352,-75.167678,00:00:05
"2020","Feb","22052",211,203,179,1.17877094972067,1.1340782122905,7.96026490066225,453,39.963539,-75.169265,00:00:06
"2020","Feb","22053",200,306,191,1.04712041884817,1.6020942408377,7.72626931567329,453,39.963741,-75.170806,00:00:06
"2020","Feb","22054",110,189,142,0.774647887323944,1.33098591549296,7.55187637969095,453,39.963977,-75.172714,00:00:04
"2020","Feb","22055",188,275,196,0.959183673469388,1.4030612244898,7.05518763796909,453,39.964366,-75.175949,00:00:06
"2020","Feb","22056",88,26,69,1.27536231884058,0.376811594202899,3.76878612716763,346,40.02259,-75.157638,00:00:03
"2020","Feb","22057",130,37,90,1.44444444444444,0.411111111111111,4.06936416184971,346,40.022441,-75.156623,00:00:04
"2020","Feb","22058",199,38,111,1.79279279279279,0.342342342342342,4.53179190751445,346,40.022239,-75.155067,00:00:05
"2020","Feb","22059",194,90,124,1.56451612903226,0.725806451612903,4.81449275362319,345,40.022029,-75.153495,00:00:06
"2020","Feb","22060",144,48,111,1.2972972972973,0.432432432432432,5.08381502890173,346,40.02182,-75.151893,00:00:03
"2020","Feb","22061",96,55,88,1.09090909090909,0.625,5.23919308357349,347,40.02161,-75.150314,00:00:03
"2020","Feb","22062",67,31,55,1.21818181818182,0.563636363636364,5.33526011560694,346,40.023071,-75.149841,00:00:01
"2020","Feb","22063",101,88,96,1.05208333333333,0.916666666666667,5.32758620689655,348,40.024555,-75.14952,00:00:03
"2020","Feb","22064",661,109,175,3.77714285714286,0.622857142857143,8.02285714285714,350,40.024387,-75.147018,00:00:12
"2020","Feb","22065",152,50,95,1.6,0.526315789473684,8.31428571428571,350,40.024215,-75.145797,00:00:02
"2020","Feb","22066",143,123,150,0.953333333333333,0.82,8.37142857142857,350,40.024017,-75.144218,00:00:04
"2020","Feb","22067",114,67,98,1.16326530612245,0.683673469387755,8.48137535816619,349,40.023799,-75.142646,00:00:03
"2020","Feb","22068",113,63,73,1.54794520547945,0.863013698630137,8.61318051575931,349,40.023601,-75.14109,00:00:00
"2020","Feb","22069",161,112,115,1.4,0.973913043478261,8.75358166189112,349,40.023406,-75.139472,00:00:02
"2020","Feb","22071",86,90,79,1.08860759493671,1.13924050632911,8.75358166189112,349,40.023136,-75.137275,00:00:01
"2020","Feb","22073",108,92,98,1.10204081632653,0.938775510204082,8.79083094555874,349,40.022842,-75.135246,00:00:02
"2020","Feb","22074",127,100,134,0.947761194029851,0.746268656716418,9.53714285714286,350,40.022281,-75.130775,00:00:03
"2020","Feb","22075",110,222,161,0.683229813664596,1.37888198757764,9.20343839541547,349,40.02198,-75.12841,00:00:04
"2020","Feb","22076",48,75,70,0.685714285714286,1.07142857142857,6.85614849187935,431,39.964447,-75.188591,00:00:02
"2020","Feb","22077",180,266,192,0.9375,1.38541666666667,8.97142857142857,350,40.021717,-75.126152,00:00:10
"2020","Feb","22078",151,129,140,1.07857142857143,0.921428571428571,9.03428571428571,350,40.021507,-75.12445,00:00:06
"2020","Feb","22079",70,183,137,0.510948905109489,1.33576642335766,6.58837209302326,430,39.964126,-75.19149,00:00:04
"2020","Feb","22080",243,330,215,1.13023255813953,1.53488372093023,8.76436781609195,348,40.02127,-75.12255,00:00:06
"2020","Feb","22081",182,183,147,1.23809523809524,1.24489795918367,8.77077363896848,349,40.02103,-75.120613,00:00:07
"2020","Feb","22082",209,260,187,1.11764705882353,1.3903743315508,8.62068965517241,348,40.020767,-75.118423,00:00:09
"2020","Feb","22083",265,323,224,1.18303571428571,1.44196428571429,8.4367816091954,348,40.020503,-75.116394,00:00:12
"2020","Feb","22084",248,212,188,1.31914893617021,1.12765957446809,8.54885057471264,348,40.020267,-75.114448,00:00:10
"2020","Feb","22085",102,163,126,0.80952380952381,1.29365079365079,8.37822349570201,349,40.01992,-75.111778,00:00:06
"2020","Feb","22086",237,237,182,1.3021978021978,1.3021978021978,8.4,350,40.019775,-75.110641,00:00:07
"2020","Feb","22087",160,165,143,1.11888111888112,1.15384615384615,8.37463976945245,347,40.019504,-75.108459,00:00:05
"2020","Feb","22088",95,223,153,0.620915032679739,1.45751633986928,6.29137529137529,429,39.963981,-75.192955,00:00:05
"2020","Feb","22089",65,141,118,0.550847457627119,1.19491525423729,6.08530805687204,422,39.963825,-75.194404,00:00:03
"2020","Feb","22090",56,125,110,0.509090909090909,1.13636363636364,5.9367681498829,427,39.963657,-75.195854,00:00:04
"2020","Feb","22091",46,116,104,0.442307692307692,1.11538461538462,5.78220140515223,427,39.963508,-75.197326,00:00:02
"2020","Feb","22093",91,174,150,0.606666666666667,1.16,5.57943925233645,428,39.963253,-75.199546,00:00:04
"2020","Feb","22094",156,67,81,1.92592592592593,0.827160493827161,8.64183381088825,349,40.018672,-75.101875,00:00:01
"2020","Feb","22095",61,390,201,0.303482587064677,1.94029850746269,4.86374133949192,433,39.963001,-75.201713,00:00:08
"2020","Feb","22096",106,247,181,0.585635359116022,1.3646408839779,6.26461038961039,616,40.019016,-75.096366,00:00:04
"2020","Feb","22097",174,106,125,1.392,0.848,6.38009787928222,613,40.019454,-75.094535,00:00:03
"2020","Feb","22098",48,189,139,0.345323741007194,1.35971223021583,3.25995316159251,427,39.969547,-75.211425,00:00:04
"2020","Feb","22099",60,230,162,0.37037037037037,1.41975308641975,3.64459930313589,574,39.971172,-75.211723,00:00:03
"2020","Feb","22100",39,293,141,0.276595744680851,2.07801418439716,2.67543859649123,570,39.974601,-75.212524,00:00:03
"2020","Feb","22102",27,212,117,0.230769230769231,1.81196581196581,2.35739436619718,568,39.97594,-75.212882,00:00:02
"2020","Feb","22103",206,354,289,0.71280276816609,1.22491349480969,7.12082262210797,1167,39.978126,-75.214187,00:00:03
"2020","Feb","22104",960,315,570,1.68421052631579,0.552631578947368,10.3505154639175,1067,39.951599,-75.265686,00:00:10
"2020","Feb","22105",401,43,230,1.74347826086957,0.18695652173913,6.5963963963964,555,39.954429,-75.257247,00:00:06
"2020","Feb","22106",277,222,305,0.908196721311475,0.727868852459016,11.5688375927453,1213,39.953453,-75.259895,00:00:03
"2020","Feb","22107",231,40,126,1.83333333333333,0.317460317460317,6.93140794223827,554,39.954238,-75.255126,00:00:02
"2020","Feb","22108",150,72,101,1.48514851485149,0.712871287128713,7.46279491833031,551,39.956703,-75.250205,00:00:01
"2020","Feb","22109",225,157,189,1.19047619047619,0.830687830687831,7.57194244604317,556,39.957229,-75.247665,00:00:04
"2020","Feb","22110",283,118,197,1.43654822335025,0.598984771573604,7.98032200357782,559,39.956798,-75.244018,00:00:09
"2020","Feb","22111",672,149,400,1.68,0.3725,6.64245283018868,1060,39.95626,-75.240005,00:00:06
"2020","Feb","22112",629,181,424,1.48349056603774,0.42688679245283,7.08909952606635,1055,39.956024,-75.238052,00:00:06
"2020","Feb","22113",1108,284,550,2.01454545454545,0.516363636363636,7.83411875589067,1061,39.955783,-75.236099,00:00:09
"2020","Feb","22114",859,295,520,1.65192307692308,0.567307692307692,8.38883632923368,1057,39.955528,-75.234077,00:00:08
"2020","Feb","22115",646,191,466,1.3862660944206,0.409871244635193,8.76597744360902,1064,39.955284,-75.232048,00:00:06
"2020","Feb","22116",652,212,453,1.439293598234,0.467991169977925,9.17624882186616,1061,39.955005,-75.229888,00:00:06
"2020","Feb","22117",526,274,412,1.27669902912621,0.66504854368932,9.40883458646617,1064,39.954788,-75.22808,00:00:06
"2020","Feb","22118",631,219,419,1.50596658711217,0.522673031026253,9.82956685499058,1062,39.954288,-75.224128,00:00:05
"2020","Feb","22119",878,369,507,1.73175542406312,0.727810650887574,10.2755388940956,1067,39.954036,-75.222167,00:00:08
"2020","Feb","22120",571,365,384,1.48697916666667,0.950520833333333,10.4654205607477,1070,39.953792,-75.220191,00:00:04
"2020","Feb","22121",1019,641,583,1.74785591766724,1.09948542024014,10.8196261682243,1070,39.953567,-75.218246,00:00:09
"2020","Feb","22122",813,235,423,1.92198581560284,0.555555555555556,11.3479887745557,1069,39.953311,-75.216255,00:00:06
"2020","Feb","22123",875,249,482,1.81535269709544,0.516597510373444,12.4299065420561,1070,39.952816,-75.212287,00:00:06
"2020","Feb","22124",478,183,354,1.35028248587571,0.516949152542373,12.7150890346767,1067,39.952617,-75.210655,00:00:04
"2020","Feb","22125",663,342,441,1.50340136054422,0.775510204081633,12.9841121495327,1070,39.952453,-75.209365,00:00:05
"2020","Feb","22126",287,198,268,1.07089552238806,0.738805970149254,13.0421348314607,1068,39.952178,-75.207008,00:00:03
"2020","Feb","22127",206,153,183,1.12568306010929,0.836065573770492,13.1105904404873,1067,39.952026,-75.205688,00:00:01
"2020","Feb","22128",265,451,383,0.691906005221932,1.17754569190601,11.1622436670688,1658,39.951385,-75.200874,00:00:03
"2020","Feb","22129",1027,2255,1316,0.780395136778115,1.71352583586626,8.53973650658734,2353,39.951225,-75.199409,00:00:12
"2020","Feb","22130",58,54,64,0.90625,0.84375,7.85475792988314,599,40.020656,-75.094993,00:00:01
"2020","Feb","22131",383,452,406,0.943349753694581,1.11330049261084,10.2879924953096,1066,39.952289,-75.264152,00:00:05
"2020","Feb","22132",175,26,107,1.63551401869159,0.242990654205607,4.40144665461121,553,39.953025,-75.262512,00:00:03
"2020","Feb","22133",162,128,77,2.1038961038961,1.66233766233766,9.42461538461538,325,40.018451,-75.099166,00:00:02
"2020","Feb","22134",102,48,50,2.04,0.96,9.63384615384615,325,40.018772,-75.101646,00:00:01
"2020","Feb","22135",677,99,343,1.97376093294461,0.288629737609329,5.95315315315315,555,39.953689,-75.258651,00:00:12
"2020","Feb","22136",239,146,176,1.35795454545455,0.829545454545455,7.73920863309352,556,39.957019,-75.246002,00:00:03
"2020","Feb","22137",407,92,233,1.74678111587983,0.394849785407725,2.09446808510638,1175,39.944969,-75.143974,00:00:04
"2020","Feb","22139",560,49,311,1.80064308681672,0.157556270096463,3.61248930710009,1169,39.944976,-75.148292,00:00:04
